Age,Location,Income_Level,Avg_Transaction_Value,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Customer_Satisfaction_Score,LTV,Transaction_Value_Range,Spend_Per_Active_Day,Transactions_Per_Active_Day,Spend_Per_Transaction,Inactivity_Ratio,Support_Burden
25,Urban,High,4251.823138,2373,2,1293.949206,Weekly,UPI,6,246275.2095,18976.829189,16501.831055944054,3.8811188811188813,4251.823136936937,0.8321678321678322,133.63938998
54,Urban,Low,12430.88955,2780,15,309.1561921,Monthly,Debit Card,10,499223.9364,15045.231424000001,15508.63390675241,1.247588424437299,12430.889548969071,1.167202572347267,131.43159176
43,Rural,High,8394.144409,2782,50,4407.772429,Daily,Wallet Balance,7,74958.53909,25518.762828000003,3056.3295025641028,0.3641025641025641,8394.144408450704,0.7846153846153846,306.29778522
64,Rural,Low,10088.44567,4262,3,4636.482378,Monthly,Debit Card,2,972961.1644,33609.375867,52416.05465217391,5.195652173913044,10088.445665271965,1.7554347826086956,352.56913269999995
51,Urban,Low,19031.33328,3440,8,3540.49829,Daily,UPI,5,1495353.747,23021.811332,49317.07627906977,2.5913621262458473,19031.333282051284,0.8172757475083057,593.439574
28,Urban,Low,8410.506909,4180,3,3850.339118,Monthly,Debit Card,4,490974.775,24425.478086000003,71677.60365671643,8.522388059701493,8410.506908931698,4.388059701492537,105.3665443
47,Suburban,High,17634.8231,4210,20,35.63810046,Monthly,Wallet Balance,1,1727270.468,33318.934215,77291.36427927928,4.382882882882883,17634.82309352518,0.954954954954955,60.506485960000006
51,Urban,Low,13218.28693,3883,9,3769.117588,Daily,UPI,6,591742.4086,12945.204956000001,22097.746847328242,1.6717557251908397,13218.286926940638,0.4961832061068702,289.96772266
52,Rural,High,2441.17298,864,30,2360.981934,Daily,UPI,9,23288.67014,1947.2721860000001,329.4834696319018,0.13496932515337423,2441.1729795454544,0.588957055214724,304.13328425
41,Urban,High,14892.69566,4553,16,2263.952273,Weekly,Credit Card,5,419655.3459,56891.930669999994,184127.87363636366,12.363636363636363,14892.695661764707,8.954545454545455,821.4051231
37,Rural,Middle,10408.97939,371,15,2700.349602,Weekly,UPI,4,943781.766,32704.153335000003,27533.42934897361,2.6451612903225805,10408.979388026608,0.750733137829912,864.22435199
19,Rural,High,4509.694035,4354,38,1356.051081,Daily,UPI,2,20143.54611,16255.078757,380.3356415060241,0.08433734939759036,4509.6940349999995,0.891566265060241,1145.28107774
46,Suburban,High,5798.090968,1997,46,3481.442774,Daily,Debit Card,8,229962.4535,20958.670726700002,21089.134794117646,3.6372549019607843,5798.090967654986,3.3529411764705883,20.48508136
33,Suburban,Middle,11151.07517,2863,49,1477.94436,Daily,Credit Card,9,143779.0697,13465.401409000002,3977.4535636942674,0.35668789808917195,11151.075169642858,0.8503184713375797,241.00325262999996
53,Suburban,Middle,12038.03278,4320,5,2793.03319,Daily,Credit Card,6,469984.9257,14308.040594000002,41476.494754545456,3.4454545454545453,12038.032778364117,3.0727272727272728,684.51227796
39,Suburban,Middle,19363.84632,3929,29,684.6361441,Monthly,Debit Card,6,624440.4563,32675.589191,17778.502172514618,0.9181286549707602,19363.846315286624,0.8508771929824561,111.18198186000001
38,Urban,Low,17095.85553,2531,14,3375.378176,Monthly,UPI,6,720252.3153,40767.896564999995,22451.83558227848,1.3132911392405062,17095.855527710843,0.5443037974683544,192.59494275
37,Suburban,Low,4124.727347,3355,42,948.0638228,Monthly,Wallet Balance,2,317665.7918,18772.3489083,17051.94545810056,4.134078212290503,4124.7273472972975,1.681564245810056,302.44286403
17,Urban,Middle,15482.10149,4443,30,852.0699287,Monthly,Credit Card,5,767341.8873,54194.074899,44962.98935928144,2.904191616766467,15482.10149072165,0.8922155688622755,75.903413544
46,Suburban,Low,175.753245,4794,29,121.4158118,Weekly,Credit Card,7,22397.52193,268.69772748,221.6589432835821,1.2611940298507462,175.7532449704142,1.1044776119402986,5.197913272
26,Suburban,Middle,2604.871139,1397,36,608.9288788,Daily,Wallet Balance,8,245402.0927,2511.7433247999998,77104.1857,29.6,2604.8711385135134,8.833333333333334,111.12282864000001
43,Rural,Low,4002.011317,412,15,1162.851225,Monthly,Wallet Balance,8,331104.0832,14047.651296200002,8852.934126721762,2.212121212121212,4002.011317559153,0.26170798898071623,980.93129925
61,Urban,High,11948.01506,1441,43,1111.546803,Monthly,Debit Card,5,305547.3971,38638.526436,34176.88029069768,2.86046511627907,11948.01506097561,2.1627906976744184,16.57290948
47,Rural,Low,3901.753276,2880,35,1638.357146,Daily,Credit Card,5,117227.4586,13877.5004968,115318.48566666667,29.555555555555557,3901.7532744360906,28.555555555555557,203.83842959999998
20,Suburban,Low,7311.806111,4377,1,272.0820904,Monthly,UPI,6,635490.2978,13646.102745,45645.02491176471,6.242647058823529,7311.806110718493,1.5514705882352942,40.728781992
53,Urban,High,4863.167845,1266,27,4675.990093,Monthly,Debit Card,4,125068.9836,13443.216033,4074.999262068966,0.8379310344827586,4863.1678436214,0.010344827586206896,480.8359044
25,Suburban,Middle,6754.958321,4758,47,595.8793967,Weekly,Wallet Balance,8,474500.2678,13694.140159,33278.10349264706,4.926470588235294,6754.958320895523,1.2279411764705883,318.70459368
55,Rural,Low,18849.60438,4294,39,3509.819395,Monthly,UPI,7,583221.2217,72009.731401,40392.009385714286,2.142857142857143,18849.60438,2.5,354.07832965
61,Urban,Low,19947.55329,2837,16,2675.365849,Daily,Wallet Balance,2,1904948.635,16580.261501999998,441165.6553488372,22.11627906976744,19947.553291272343,4.767441860465116,178.27278735
39,Rural,High,13717.5849,1454,40,2763.944025,Monthly,Wallet Balance,6,460091.0544,22275.530849000002,42720.47870476191,3.1142857142857143,13717.584905198779,1.6952380952380952,350.36892514
50,Suburban,High,11450.43435,4322,37,527.5841276,Weekly,Credit Card,6,624953.2285,37345.664544,19451.058352564105,1.6987179487179487,11450.434350943397,1.1025641025641026,0.0
59,Suburban,High,14171.87244,1006,35,1216.074711,Weekly,Debit Card,4,852130.3727,24156.055699,272008.51938709675,19.193548387096776,14171.872438655462,0.8709677419354839,213.87182747
63,Suburban,High,15435.32749,1219,31,3899.406472,Daily,UPI,6,1316960.535,54773.205101,76904.24929411765,4.982352941176471,15435.32748524203,0.17058823529411765,772.46787276
38,Urban,Middle,14782.86474,4828,24,2318.432291,Weekly,Credit Card,10,1119263.634,17839.859344999997,68221.54354037267,4.614906832298137,14782.864751009422,0.7888198757763976,948.4450820999999
32,Rural,Low,1647.031639,2916,12,2285.339086,Monthly,UPI,9,71217.8125,1266.2405153,2048.3084378181816,1.2436363636363637,1647.0316385964911,0.38181818181818183,121.07382587999999
16,Rural,Low,6212.765452,227,13,2729.55898,Daily,UPI,10,485665.7776,25382.216639,18785.634664031622,3.0237154150197627,6212.765450980392,1.3201581027667983,73.73972876
46,Suburban,Low,6875.193322,2385,43,2169.029443,Monthly,Debit Card,9,483811.1118,14337.124921,21316.238657534246,3.1004566210045663,6875.193322533137,0.3150684931506849,499.25037567999993
46,Rural,Low,7391.396938,4705,24,4030.679655,Daily,UPI,1,420278.0506,10131.834296,36237.468176991155,4.902654867256637,7391.396938628159,0.9469026548672567,571.689048
57,Urban,Middle,6892.832435,1550,34,3743.525989,Weekly,Credit Card,7,183259.7646,9461.143616,7801.433072727273,1.1318181818181818,6892.83243373494,0.8181818181818182,247.98624435
57,Suburban,Low,15743.97503,3057,28,1585.021084,Weekly,Credit Card,4,1208663.591,69461.774367,65384.81431693989,4.1530054644808745,15743.97502631579,0.5573770491803278,116.78351542
68,Suburban,Middle,14954.61731,1917,14,4060.405566,Monthly,Credit Card,2,1425892.442,47821.527662,54641.87096153846,3.6538461538461537,14954.617315789474,1.0076923076923077,714.8068102000001
49,Suburban,Middle,101.9600548,113,14,2593.032151,Weekly,Credit Card,8,12203.96601,444.16275951,3228.7350691666666,31.666666666666668,101.96005481578946,12.666666666666666,41.136343243
24,Urban,High,5934.666655,2151,46,3138.684166,Monthly,UPI,10,490919.057,23413.584646,13929.011735294118,2.347058823529412,5934.666654135339,0.11764705882352941,542.2623063999999
37,Suburban,High,12477.03632,427,46,4330.879159,Weekly,Credit Card,3,670066.8926,45844.895703999995,18438.287005555554,1.4777777777777779,12477.036319548872,0.8027777777777778,508.8139374
28,Suburban,Low,2414.109784,4598,39,2379.966246,Weekly,Debit Card,2,229727.4315,6469.2076755,8773.228235772358,3.6341463414634148,2414.109782997763,0.556910569105691,1139.73397308
40,Suburban,Middle,1433.253907,3378,16,3781.301813,Monthly,UPI,9,139298.4866,5860.3117314,4953.3255,3.456,1433.25390625,0.708,1099.07301048
63,Suburban,High,16569.67841,1216,24,3140.436796,Weekly,Debit Card,5,639566.529,41813.434959000006,108845.64610344828,6.568965517241379,16569.67840944882,1.1551724137931034,58.08361042
33,Rural,Middle,9059.158601,1944,22,2133.724706,Daily,Credit Card,8,51069.60377,37229.902507,1251.5942802631578,0.13815789473684212,9059.158599999999,0.4967105263157895,72.44819670599999
66,Suburban,High,17115.19048,956,45,3945.241832,Weekly,Debit Card,8,602913.4508,63137.983996999996,5904740.717,345.0,17115.19048405797,278.0,760.63689577
27,Urban,Middle,16472.81902,144,31,525.7955894,Daily,Wallet Balance,4,993846.9613,59263.644761,27333.015487534627,1.6592797783933517,16472.81901669449,0.9085872576177285,423.97009188
55,Suburban,Low,17868.47674,608,30,2906.101087,Daily,Credit Card,3,472130.1923,33671.151208,22973.75580788177,1.2857142857142858,17868.4767394636,1.0443349753694582,131.7248874
32,Suburban,Low,975.0085256,2105,22,232.0537869,Daily,UPI,6,42129.23399,2958.881843,6780.741109090909,6.954545454545454,975.008525490196,7.590909090909091,296.10545544
30,Rural,Middle,3730.740022,4773,37,780.8456388,Daily,Debit Card,7,321672.4449,10795.8279479,9461.343815047023,2.5360501567398117,3730.740021013597,1.09717868338558,133.12857108600002
57,Suburban,High,5929.901856,4218,16,2994.368187,Daily,UPI,7,526696.3559,15699.369476999998,53806.05684210527,9.073684210526316,5929.901856148493,1.2210526315789474,744.5193885799999
30,Rural,High,2733.245453,2282,28,1538.033483,Weekly,Credit Card,5,77192.87413,12547.597052,2231.2207778911566,0.8163265306122449,2733.2454529166666,0.46258503401360546,657.13031769
30,Urban,Low,9714.541718,2538,1,1312.374944,Weekly,UPI,7,671137.1951,25210.782216,732908.2028888889,75.44444444444444,9714.541717231223,16.333333333333332,195.7045916
54,Rural,Low,15981.54803,1953,10,4779.19346,Monthly,Debit Card,2,504738.8567,14216.341058999998,19092.460053435116,1.1946564885496183,15981.548031948882,1.3931297709923665,741.59515744
28,Suburban,Low,19024.1244,1826,15,1829.528114,Monthly,Debit Card,9,1403900.73,60872.938653,42658.38938650306,2.2423312883435584,19024.12440492476,0.50920245398773,796.59195136
32,Urban,High,17792.58695,4027,50,2823.707351,Monthly,Wallet Balance,3,799295.2307,61479.430609999996,31013.955905138337,1.743083003952569,17792.586947845804,0.9011857707509882,549.78172184
47,Suburban,High,9152.160234,2342,16,2671.243856,Monthly,Wallet Balance,1,859844.9279,39235.092559000004,27723.913954545453,3.029220779220779,9152.160233654877,0.43506493506493504,699.3362679
24,Rural,Low,12733.45712,499,20,310.0921157,Daily,Debit Card,3,1155674.132,43269.861104999996,35598.488482972134,2.7956656346749225,12733.457120708748,0.5572755417956656,868.1787977399999
55,Urban,Middle,4621.615508,2733,20,3371.378692,Weekly,Wallet Balance,5,72247.79691,2679.939974,6402.863151041667,1.3854166666666667,4621.615507518797,3.0208333333333335,196.8727032
35,Urban,High,8066.149909,4439,5,2564.506598,Daily,Credit Card,1,589051.9251,10541.371104,16336.793757746478,2.0253521126760563,8066.149908205842,0.9295774647887324,464.0240121
41,Rural,Low,17424.94008,4877,45,1907.085584,Monthly,Debit Card,6,108167.6516,26580.830751999998,6835.938032307692,0.3923076923076923,17424.940082352943,2.7,202.36922289999998
42,Rural,Middle,593.6584652,46,44,330.0840803,Daily,Debit Card,1,42015.05111,938.4457877,10191.13698611111,17.166666666666668,593.658465210356,1.1944444444444444,456.16314096
36,Urban,High,10659.85786,4709,22,1465.069925,Monthly,Debit Card,10,438751.8932,43177.990695,39796.80267619048,3.7333333333333334,10659.857859693877,2.7714285714285714,934.27963695
33,Urban,Middle,17457.23798,4880,31,4420.476879,Monthly,UPI,6,1231673.525,30507.34117,61056.470502512566,3.4974874371859297,17457.237974137934,0.6984924623115578,92.54485568
28,Rural,Middle,2448.977378,1187,38,868.5568665,Monthly,Credit Card,10,190351.8086,4890.9304735000005,6000.415364261168,2.450171821305842,2448.977378681627,0.8694158075601375,565.45458135
31,Suburban,High,19651.09858,4265,44,1096.668199,Monthly,Credit Card,1,1041134.121,70587.243471,342584.152,17.433333333333334,19651.09858508604,11.533333333333333,1051.3205512900001
24,Urban,Low,257.705365,593,37,1026.470155,Weekly,Credit Card,8,32112.99588,638.8784378600001,2122.6054795698924,8.236559139784946,257.70536501305486,1.989247311827957,588.3917707800001
27,Rural,Middle,17723.53903,1670,28,4454.024096,Monthly,Credit Card,2,906268.7706,19549.634693,38150.668758474574,2.152542372881356,17723.539029527557,0.2754237288135593,523.1720796000001
59,Suburban,Low,7079.914762,2870,30,3499.977414,Weekly,Debit Card,2,477680.3685,21103.728727,12983.112390581717,1.8337950138504155,7079.914762839879,0.8421052631578947,6.651463035
53,Urban,High,2662.484728,511,24,4409.215315,Weekly,Wallet Balance,2,97469.3517,2813.03943,4833.433813333333,1.8153846153846154,2662.484727683616,0.9230769230769231,24.412651288
34,Urban,Middle,3155.589923,1143,1,4568.732499,Monthly,Credit Card,1,274691.2801,9911.2110644,10687.0955625,3.38671875,3155.5899238754328,1.15234375,283.50420003
22,Rural,Middle,14026.56258,2076,21,4639.837676,Weekly,Credit Card,2,1370716.62,53060.394092,38336.644353932585,2.7331460674157304,14026.562579650566,0.601123595505618,27.727499412
50,Suburban,Middle,17415.68634,3010,36,2428.578064,Monthly,Wallet Balance,8,704325.3213,79833.20578999999,19162.106136490253,1.1002785515320335,17415.686336708863,0.42618384401114207,278.0205084
63,Urban,Middle,12824.91641,2209,43,2381.119255,Monthly,Debit Card,8,1241589.449,10815.832341000001,395503.8738709677,30.838709677419356,12824.91641213389,11.612903225806452,98.50162772
33,Suburban,Middle,18575.21218,3745,14,4144.614201,Monthly,Debit Card,6,191139.7298,32546.446001,71328.81476,3.84,18575.212177083333,14.28,319.54137635
31,Suburban,High,16851.15111,3038,5,1659.633371,Monthly,Debit Card,4,188368.3851,54906.74957,5895.122171617161,0.34983498349834985,16851.151113207547,0.9504950495049505,742.42056438
54,Urban,Middle,190.5458207,558,32,111.0556476,Weekly,Debit Card,10,26741.22343,359.45988345,124807.5126,655.0,190.5458207633588,123.0,953.3405272
19,Suburban,High,13391.89899,1759,10,1657.738585,Daily,Wallet Balance,4,915659.8824,35916.106987,25362.311500000003,1.893854748603352,13391.89899262537,0.26256983240223464,0.0
40,Urban,Low,6099.647427,3705,11,3581.751652,Daily,UPI,8,327631.0372,5801.8173532,26517.95872881356,4.3474576271186445,6099.647426900585,0.6949152542372882,957.0269584
47,Suburban,High,9095.455234,3225,23,618.0702581,Monthly,Wallet Balance,8,523967.3669,32762.955787000003,30759.175884848482,3.381818181818182,9095.455234767025,0.6545454545454545,561.15335592
55,Urban,Middle,1889.674655,1404,2,3923.904289,Monthly,Credit Card,8,54776.17451,8170.176815599999,4046.913863716814,2.1415929203539825,1889.6746553719008,2.1238938053097347,478.0363018
28,Rural,Low,5649.162246,2697,29,4077.371587,Monthly,Debit Card,10,499823.6024,25440.980389999997,24798.373753846154,4.38974358974359,5649.162245327103,0.3435897435897436,537.3235290499999
60,Urban,High,12657.39249,1816,18,504.5618302,Daily,Credit Card,4,1197708.874,51236.639979,84894.93964285715,6.707142857142857,12657.392492012781,1.9142857142857144,57.96745461
32,Urban,High,4375.458784,3303,44,489.1964322,Daily,UPI,2,226283.7904,4357.1044999000005,106761.19435,24.4,4375.458784836066,12.15,397.69796061000005
64,Urban,High,12954.258,2160,42,994.0607327,Monthly,Debit Card,3,1034409.352,41017.816473,35782.74062937063,2.762237762237762,12954.258,0.965034965034965,505.6614376
52,Suburban,Middle,18461.41309,3930,6,1781.946966,Weekly,UPI,3,961331.8009,45878.57406,41158.56166233766,2.2294372294372296,18461.41309514563,1.3246753246753247,470.45175345
21,Rural,Middle,108.756697,650,11,2663.667843,Weekly,Credit Card,6,14180.85407,486.09582873000005,900.3402515189874,8.278481012658228,108.75669704892967,1.7215189873417722,210.34573146000002
34,Suburban,High,15717.55669,4497,49,2427.70999,Daily,Wallet Balance,1,1425116.736,67646.00409399999,110268.483671875,7.015625,15717.556692650334,1.2421875,50.80142442
28,Suburban,High,12829.96441,3335,28,4265.842436,Weekly,UPI,1,86599.86171,61850.447673999995,9207.386227058823,0.7176470588235294,12829.964414754098,1.7882352941176471,31.55942994
41,Urban,Low,942.188927,3854,47,711.1599354,Weekly,Wallet Balance,3,54247.4794,3952.0396493999997,6124.2280265625,6.5,942.1889271634616,0.65625,41.660978123999996
29,Suburban,Middle,15805.44107,1612,7,3487.863611,Monthly,Credit Card,3,469860.0358,46449.769782,16959.12290510949,1.072992700729927,15805.441074829932,1.218978102189781,449.64654042
46,Urban,Middle,4498.175492,4067,20,2744.432926,Weekly,Credit Card,2,342277.3173,15173.629964999998,11510.956034722221,2.5590277777777777,4498.175492537313,1.1631944444444444,427.39717829999995
69,Rural,Low,5323.752609,4476,12,3684.124116,Monthly,Credit Card,4,173087.2667,23927.799581,6354.8351304347825,1.1936758893280632,5323.752609271523,0.10276679841897234,291.78924309
19,Suburban,High,1879.378493,2125,48,1709.732134,Monthly,Credit Card,5,45144.56831,5449.4339373,3398.875996808511,1.8085106382978724,1879.3784923529413,1.7659574468085106,143.28052884
54,Suburban,High,10692.25251,2030,26,2356.898144,Monthly,Credit Card,3,699201.063,44999.242063,23900.329138408306,2.235294117647059,10692.252509287926,1.0173010380622838,87.3750063
23,Suburban,Low,9969.492568,3287,3,142.9649459,Monthly,Debit Card,7,54677.43706,44883.340964,2724.9946353333335,0.2733333333333333,9969.492568292684,0.6466666666666666,1107.89044555
